2.43243	2.70155	2.96364	3.21127	3.43689	3.63324	3.79367	3.91258	3.98571	4.01039	
2.45712	2.72898	2.99373	3.24387	3.47179	3.67012	3.83218	3.9523	4.02618	4.05111	
2.48207	2.75669	3.02412	3.2768	3.50703	3.70738	3.87109	3.99243	4.06705	4.09223	
2.50726	2.78467	3.05483	3.31007	3.54264	3.74502	3.91039	4.03296	4.10834	4.13378	
2.53272	2.81294	3.08584	3.34368	3.5786	3.78304	3.95009	4.0739	4.15005	4.17575	
2.55843	2.8415	3.11717	3.37762	3.61493	3.82144	3.99019	4.11526	4.19218	4.21814	
2.5844	2.87035	3.14881	3.41191	3.65163	3.86024	4.0307	4.15704	4.23474	4.26096	
2.61064	2.89949	3.18078	3.44655	3.6887	3.89943	4.07162	4.19924	4.27773	4.30422	
2.63715	2.92892	3.21307	3.48154	3.72615	3.93902	4.11295	4.24188	4.32116	4.34792	
2.66392	2.95866	3.24569	3.51689	3.76398	3.97901	4.15471	4.28494	4.36503	4.39206	
2.69096	2.9887	3.27864	3.55259	3.80219	4.0194	4.19689	4.32844	4.40934	4.43665	
2.71828	3.01904	3.31193	3.58866	3.84079	4.06021	4.2395	4.37239	4.45411	4.48169	
